stop_id,stop_code,stop_name,stop_lat,stop_lon
1095,USPE,UNION ST & PENNSYLVANIA AVE,39.755885,-75.568198
1097,US09,UNION ST & 9TH ST,39.753682,-75.570116
1098,US08,UNION ST & 8TH ST,39.752335,-75.570927
1099,US06,UNION ST & 6TH ST,39.750836,-75.571948
1104,USSY,UNION ST & SYCAMORE ST,39.743404,-75.577129
1106,KWEL,KIRKWOOD HWY & PROSPECT RD,39.741612,-75.58152
1108,KWDU,KIRKWOOD HWY & DUPONT RD,39.739255,-75.589955
1110,KWLE,KIRKWOOD HWY & LEECH AVE,39.738793,-75.594733
1111,KWBI,KIRKWOOD HWY & OP BIRCH AVE,39.739272,-75.597012
1112,KWNE,KIRKWOOD HWY & SANDERS RD,39.739641,-75.599023
1114,KWSP,KIRKWOOD HWY & SPRUCE AVE,39.739173,-75.602837
1115,KWVE,KIRKWOOD HWY & VET HOSPITAL,39.738857,-75.605234
1118,KWVA,KIRKWOOD HWY & BJ'S STORE,39.738321,-75.610396
1119,KWCL,KIRKWOOD HWY & CLIFTON AVE,39.738182,-75.612198
1121,KWDE,KIRKWOOD HWY & N WOODWARD AVE,39.737902,-75.615262
1122,KWPE,KIRKWOOD HWY & PEP BOYS STORE,39.737492,-75.624263
1123,KWAL,KIRKWOOD HWY & ALBERTSON BLVD,39.737183,-75.626709
1124,GEAL,GREENBANK RD & ALBERTSON BLVD,39.738568,-75.626438
1125,GESH,GREENBANK RD & BEHIND RITE AID,39.738207,-75.624655
1127,OWPR,OLD CAPITOL TR & PR COR-PENNYS,39.73469,-75.623988
1128,OWNE,OLD CAPITOL TR & NEWPORT GAP PK,39.732259,-75.626124
1129,NNSE,NEWPORT GAP PK & SEARS ENT,39.733813,-75.628042
1131,K0NE,KIRKWOOD HWY & NEWPORT GAP PK,39.736019,-75.631359
1132,K0GB,KIRKWOOD HWY & GREENBANK RD,39.734602,-75.636551
1133,K0DU,KIRKWOOD HWY & DUNCAN RD,39.733256,-75.640235
1134,K0DN,KIRKWOOD HWY & DUNLINDEN RD,39.732095,-75.642519
1137,KWFA,KIRKWOOD HWY & FARRAND DR,39.728045,-75.650347
1138,KWOL,KIRKWOOD HWY & OP OL CAPITOL TR,39.72608,-75.654169
1139,K0MI,KIRKWOOD HWY & MIDWAY SHOP CTR,39.722756,-75.660525
1140,KWGR,KIRKWOOD HWY & GRIFFIN DR,39.72119,-75.663638
1141,K0WD,KIRKWOOD HWY & WOODMILL DR,39.718091,-75.669543
1143,K0DE,KIRKWOOD HWY & OP DELAWARE PARK,39.714088,-75.675528
1144,KWWA,KIRKWOOD HWY & WALLASTON RD,39.71221,-75.678008
1145,KWPI,KIRKWOOD HWY & PIKE CREEK,39.70905,-75.682158
1147,KWME,KIRKWOOD HWY & MEADOWOOD DR,39.706975,-75.684942
1149,KWPA,KIRKWOOD HWY & PARK AVE,39.704474,-75.689362
1150,K0GR,KIRKWOOD HWY & OP GRN VALLEY LN,39.703547,-75.692138
1151,KWUP,KIRKWOOD HWY & UPPER PIKE CREEK,39.70216,-75.696495
1153,K0BR,KIRKWOOD HWY & OP BREWSTER DR,39.699712,-75.704155
1154,KWDR,KIRKWOOD HWY & DRUMMOND PLAZA,39.698312,-75.708477
1156,KWRO,KIRKWOOD HWY & ROSE CIR,39.696995,-75.712177
1158,K0DL,KIRKWOOD HWY & DELAPLANE AVE,39.695724,-75.716127
1159,K0PO,KIRKWOOD HWY & POSSUM PK RD,39.695106,-75.718646
1160,KWPP,KIRKWOOD HWY & OP POSSUM PK APT,39.693751,-75.722084
1161,KWDI,KIRKWOOD HWY & OP S DILLWYN RD,39.691564,-75.726467
1162,K0EL,KIRKWOOD HWY & OP ELM AVE,39.690741,-75.729047
1164,K0PP,KIRKWOOD HWY & OP POPLAR AVE,39.689774,-75.732182
1165,K0CL,KIRKWOOD HWY & CLEVELAND AVE,39.687497,-75.735559
1166,KWMC,KIRKWOOD HWY & MCDONALDS REST,39.685398,-75.737214
1167,M0ME,MAIN ST-NEWARK & OP MED CENTER,39.684227,-75.739544
1168,MWTY,MAIN ST OP TYRE AVE,39.684098,-75.740778
1169,MWCH,MAIN ST-NEWARK & CHAPEL ST,39.683732,-75.745377
1170,MWAC,MAIN ST-NEWARK & ACADEMY ST,39.683393,-75.749235
1171,MWEL,MAIN ST-NEWARK & ELLIOT HALL,39.683192,-75.75212
1173,ESAM,ELKTON RD & OP AMSTEL AVE,39.680995,-75.758633
1174,ESBE,ELKTON RD & OP BEVERLY RD,39.678715,-75.761117
1175,ESRI,ELKTON RD & RITTENHOUSE RD,39.676436,-75.763924
1179,WEEL,W PARK PL & S MAIN ST,39.674689,-75.764716
1181,WEAP,W PARK PL & APPLE RD,39.674677,-75.760974
1183,WEOR,W PARK PL & ORCHARD RD,39.674706,-75.756413
1188,D1AC,DELAWARE AVE & ACADEMY ST,39.682033,-75.749069
1189,DECH,DELAWARE AVE-NEW & CHAPEL ST,39.682217,-75.745854
1190,DETY,DELAWARE AVE-NEW & TYRE AVE,39.680992,-75.74115
1193,72NO,DEL RT 72 & OGLETOWN RD,39.685187,-75.73668
1194,KEWO,KIRKWOOD HWY & WOODLAWN AVE,39.687243,-75.735413
1196,KEOR,KIRKWOOD HWY & ORCHARD AVE,39.68983,-75.731314
1197,KEEL,KIRKWOOD HWY & ELM AVE,39.690605,-75.728806
1198,KESD,KIRKWOOD HWY & S DILLWYN RD,39.691417,-75.726231
1199,K1PO,KIRKWOOD HWY & POSSUM PK APTS,39.693441,-75.722239
1200,KEPP,KIRKWOOD HWY & POSSUM PARK MALL,39.695009,-75.717983
1201,KESQ,KIRKWOOD HWY & SQUIRE APT,39.695566,-75.715671
1203,KERO,KIRKWOOD HWY & OP ROSE CIR,39.696777,-75.71208
1204,KERE,KIRKWOOD HWY & RED MILL RD,39.69806,-75.708307
1205,KEBR,KIRKWOOD HWY & BREWSTER DR,39.699772,-75.703
1207,KEOL,KIRKWOOD HWY & OLD HARMONY RD,39.701893,-75.696484
1208,KEGR,KIRKWOOD HWY & GREEN VALLEY LN,39.703597,-75.691291
1209,KEPE,KIRKWOOD HWY & OP PEKIN AVE,39.704367,-75.688736
1210,KEME,KIRKWOOD HWY & MEADOWOOD DR,39.706801,-75.684653
1212,K1KI,KIRKWOOD HWY & OP PIKE CREEK RD,39.709617,-75.680935
1213,KEWA,KIRKWOOD HWY & WALLASTON RD,39.711372,-75.678641
1217,K1WD,KIRKWOOD HWY & WOODMILL DR,39.718167,-75.66877
1218,KESJ,KIRKWOOD HWY & ST JAMES CH RD,39.72148,-75.662298
1219,KEWL,KIRKWOOD HWY & LIMESTONE RD,39.722592,-75.660167
1221,K1OL,KIRKWOOD HWY & OLD CAPITOL TR,39.726286,-75.653047
1222,KEFA,KIRKWOOD HWY & FARRAND DR,39.728459,-75.648795
1223,KEEV,KIRKWOOD HWY & OP EVELYN DR,39.729713,-75.646418
1225,KEDU,KIRKWOOD HWY & OP DUNLINDEN RD,39.732342,-75.641249
1226,K1DU,KIRKWOOD HWY & DUNCAN RD,39.733588,-75.638607
1227,KIGR,KIRKWOOD HWY & GREENBANK RD,39.7344,-75.636061
1228,NEKI,NEWPORT GAP PK & KIRKWOOD HWY,39.735393,-75.630053
1230,NSCL,NEWPORT GAP PK & CLAYTON AVE,39.733592,-75.627985
1231,OENE,OLD CAPITOL TR & NEWPORT GAP PK,39.732575,-75.625648
1232,OEPR,OLD CAPITOL TR & OP PR COR SH C,39.734606,-75.623865
1233,KEAL,KIRKWOOD HWY & OP ALBERTSON BVD,39.736925,-75.62643
1234,KECE,KIRKWOOD HWY & CENTERVILLE RD,39.737242,-75.624197
1235,K1WO,KIRKWOOD HWY & S WOODWARD AVE,39.737709,-75.615199
1237,KECL,KIRKWOOD HWY & CLIFTON AVE,39.73793,-75.612516
1238,K1CE,KIRKWOOD HWY & CENTRAL AVE,39.73809,-75.610439
1240,K1HA,KIRKWOOD HWY & HAZEL ST,39.738563,-75.605343
1241,KEOA,KIRKWOOD HWY & TAMARACK AVE,39.739128,-75.600952
1243,K1NE,KIRKWOOD HWY & SANDERS RD,39.739417,-75.598776
1245,KELE,KIRKWOOD HWY & OP LEECH AVE,39.738602,-75.594838
1247,K1DP,KIRKWOOD HWY & DUPONT RD,39.739239,-75.589258
1248,K1PR,KIRKWOOD HWY & PROSPECT RD,39.741465,-75.581201
1249,KEBA,KIRKWOOD HWY & OP BARRY ST,39.741902,-75.57875
1250,LNSY,LINCOLN ST & SYCAMORE ST,39.742868,-75.57581
1252,LNEL,LINCOLN ST & ELM ST,39.744743,-75.574494
1257,LN06,LINCOLN ST & 6TH ST,39.750206,-75.570805
1258,LN08,LINCOLN ST & 8TH ST,39.751678,-75.569771
1259,LN09,LINCOLN ST & 9TH ST,39.752894,-75.568947
1260,LN10,LINCOLN ST & 10TH ST,39.753742,-75.568369
1261,LN11,LINCOLN ST & 11TH ST,39.754968,-75.567502
1263,PEDU,PENNSYLVANIA AVE & DUPONT ST,39.754692,-75.564893
1264,PECL,PENNSYLVANIA AVE & CLAYTON ST,39.754278,-75.563529
1266,PEBR,PENNSYLVANIA AVE & BROOM ST,39.753627,-75.560989
1267,PEFR,PENNSYLVANIA AVE & FRANKLIN ST,39.753137,-75.559177
1269,PEVA,PENNSYLVANIA AVE & VAN BUREN ST,39.752499,-75.556787
1271,DEJE,DELAWARE AVE & JEFFERSON ST,39.748692,-75.552485
1272,SP08,SPRUCE ST & 8TH ST,39.740277,-75.542015
1273,SP06,SPRUCE ST & 6TH ST,39.739026,-75.542871
1274,SP05,SPRUCE ST & 5TH ST,39.738033,-75.543525
1277,4WLO,4TH ST & LOMBARD ST,39.738516,-75.546456
1279,41WA,4TH ST & WALNUT ST,39.739324,-75.548469
1280,80KI,8TH ST & KIRKWOOD ST,39.740638,-75.542366
1282,8WLO,8TH ST & LOMBARD ST,39.741283,-75.543925
1283,8WWA,8TH ST & WALNUT ST,39.742243,-75.546271
1285,8WOR,8TH ST & ORANGE ST,39.74404,-75.550618
1286,8WWE,8TH ST & WEST ST,39.744623,-75.552141
1287,80WA,8TH ST & WASHINGTON ST,39.745113,-75.553341
1288,8WMA,8TH ST & MORROW ST,39.7461,-75.555741
1289,8WAD,8TH ST & ADAMS ST,39.746811,-75.557406
1290,8WJA,8TH ST & JACKSON ST,39.74745,-75.558958
1291,8WVA,8TH ST & VAN BUREN ST,39.747719,-75.559602
1292,8WHA,8TH ST & HARRISON ST,39.748158,-75.56073
1293,80FR,8TH ST & FRANKLIN ST,39.748791,-75.562353
1294,8WBR,8TH ST & BROOM ST,39.749314,-75.563575
1295,8WRO,8TH ST & RODNEY ST,39.7499,-75.565018
1296,8WDU,8TH ST & DUPONT ST,39.750741,-75.567133
1297,8WSC,8TH ST & SCOTT ST,39.751284,-75.568483
1298,8WLI,8TH ST & LINCOLN ST,39.751738,-75.569638
1299,8WUN,8TH ST & GRANT AVE,39.752584,-75.571659
1300,4WBA,4TH ST & BANCROFT PKY,39.749511,-75.573462
1301,4WBY,4TH ST & BAYARD AVE,39.750186,-75.575087
1302,4WFE,4TH ST & FERRIS ST,39.75062,-75.576088
1303,41HA,4TH ST & HAWLEY ST,39.751543,-75.578376
1304,4EGR,4TH ST & GREENHILL AVE,39.751918,-75.579734
1306,WN09,WOODLAWN AVE & 9TH ST,39.755086,-75.573464
1307,WN11,WOODLAWN AVE & 11TH ST,39.756532,-75.572505
1308,WNPE,WOODLAWN AVE & PENNSYLVANIA AVE,39.758004,-75.571485
1309,PEBA,PENNSYLVANIA AVE & BANCROFT PKWY,39.757573,-75.57063
1310,PEUN,PENNSYLVANIA AVE & UNION ST,39.756382,-75.568569
1311,9ELI,9TH ST & LINCOLN ST,39.752899,-75.56884
1312,9ESC,9TH ST & SCOTT ST,39.752423,-75.567438
1313,9EDU,9TH ST & DUPONT ST,39.752127,-75.566637
1314,9EBR,9TH ST & BROOM ST,39.750391,-75.562711
1315,91FR,9TH ST & FRANKLIN ST,39.749884,-75.561461
1317,9EVA,9TH ST & VAN BUREN ST,39.748933,-75.559115
1318,9EJA,9TH ST & JACKSON ST,39.748497,-75.558007
1319,9EAD,9TH ST & ADAMS ST,39.747909,-75.556434
1320,9EMO,9TH ST & MONROE ST,39.747691,-75.555806
1321,91MA,9TH ST & MADISON ST,39.747086,-75.554406
1322,9EJE,9TH ST & JEFFERSON ST,39.746797,-75.553623
1323,9EWA,9TH ST & WASHINGTON ST,39.746327,-75.552593
1324,9EOR,9TH ST & ORANGE ST,39.745073,-75.549434
1325,9EKI,9TH ST & KING ST,39.744161,-75.547243
1326,9ELO,9TH ST & LOMBARD ST,39.742681,-75.54372
1327,9EPI,9TH ST & PINE ST,39.742146,-75.542366
1335,14CL,CLAYMONT ST @ 15TH ST,39.744161,-75.53178
1336,COVA,CLAYMONT ST & VANDEVER AVE,39.745472,-75.530863
1337,VWTH,VANDEVER AVE & THATCHER ST,39.746689,-75.532526
1338,VWCH,VANDEVER AVE & CHURCH ST,39.748185,-75.53477
1339,VWSP,VANDEVER AVE & SPRUCE ST,39.74879,-75.535776
1341,VWBU,VANDEVER AVE & BUENA VISTA ST,39.751612,-75.540286
1342,2WKI,2ND ST & KING ST,39.738751,-75.552085
1344,2WOR,2ND ST & ORANGE ST,39.739222,-75.553264
1345,2WWA,2ND ST & WEST ST,39.740192,-75.5558
1346,2WMA,2ND ST & MADISON ST,39.741273,-75.558401
1347,2WAD,2ND ST & ADAMS ST,39.742135,-75.560572
1348,2WVA,2ND ST & VAN BUREN ST,39.743084,-75.56284
1349,20FR,2ND ST & FRANKLIN ST,39.743986,-75.564994
1351,BSSY,BROOM ST & SYCAMORE ST,39.740413,-75.56988
1353,BSCE,BROOM ST & CEDAR ST,39.737799,-75.571706
1355,B0MI,BOXWOOD RD & MAIN AVE,39.723693,-75.599013
1357,B0CR,BOXWOOD RD & CONRAD DR,39.724307,-75.603246
1358,BNKE,BOXWOOD RD & KEYSTONE AVE,39.724527,-75.604814
1359,BNRE,BOXWOOD RD & READ AVE,39.724818,-75.607079
1360,BNGE,BOXWOOD RD & OP AUGUSTINE ST,39.725309,-75.610689
1361,B0GE,BOXWOOD RD & OP COPA,39.725589,-75.613718
1362,N0ME,NEWPORT GAP PK & OP MEADOWBRK AVE,39.726722,-75.620112
1363,NNNG,NEWPORT GAP PK & NATIONL GUARD,39.728953,-75.622658
1364,N0HI,NEWPORT GAP PK & OP HILLARDS INC,39.731172,-75.625112
1365,NSHI,NEWPORT GAP PK & HILLARDS INC,39.73129,-75.62544
1366,NSNA,NEWPORT GAP PK & NATIONAL GUARD,39.729011,-75.62291
1367,N1ME,NEWPORT GAP PIKE & MEADOWBROOK AVE,39.727211,-75.62085
1368,BSNE,BOXWOOD RD & NEWPORT GAP PK,39.725248,-75.61801
1369,BSGE,BOXWOOD RD & COPA LN,39.725472,-75.613997
1370,BEAU,BOXWOOD RD & AUGUSTINE ST,39.725164,-75.610684
1371,BERO,BOXWOOD RD & ROCHELLE PL,39.724668,-75.606865
1372,BEMA,BOXWOOD RD & MARION AVE,39.724392,-75.604752
1373,B1CN,BOXWOOD RD & OP CONRAD DR,39.724246,-75.6037
1374,BEJA,BOXWOOD RD & JACKSON RD,39.723819,-75.600527
1375,B1TY,BOXWOOD RD & TYRONE AVE,39.723548,-75.598801
1376,BNCE,BROOM ST & CEDAR ST,39.73754,-75.571655
1377,BNOA,BROOM ST & OAK ST,39.738548,-75.570983
1378,BNSY,BROOM ST OP SYCAMORE ST,39.740147,-75.569892
1379,BNLA,BROOM ST & LANCASTER AVE,39.743711,-75.56749
1380,LEFR,LANCASTER AVE & FRANKLIN ST,39.743252,-75.56589
1381,LEHA,LANCASTER AVE & HARRISON ST,39.742881,-75.564939
1382,LEVA,LANCASTER AVE & VAN BUREN ST,39.742351,-75.563625
1383,LEJA,LANCASTER AVE & JACKSON ST,39.741976,-75.562775
1384,KIMN,M L KING BLVD & MONROE ST,39.741059,-75.560542
1385,ON02,ORANGE ST & 2ND ST,39.739138,-75.553743
1386,ON04,ORANGE ST & 4TH ST,39.740356,-75.552807
1387,VEBU,VANDEVER AVE & BUENA VISTA ST,39.751394,-75.540175
1388,VESP,VANDEVER AVE & SPRUCE ST,39.748787,-75.536029
1389,VETH,VANDEVER AVE & THATCHER ST,39.746506,-75.532453
1390,VECL,CLAYMONT ST & VANDEVER,39.745354,-75.531097
1391,CS15,CLAYMONT ST & 15TH ST,39.74442,-75.531678
1393,DWFR,DELAWARE AVE & FRANKLIN ST,39.754375,-75.558412
1394,D0BR,DELAWARE AVE & BROOM ST,39.755379,-75.559433
1396,DWDU,DELAWARE AVE & DUPONT ST,39.757876,-75.562279
1397,DWSC,DELAWARE AVE & SCOTT ST,39.758859,-75.563379
1398,DWUN,DELAWARE AVE & UNION ST,39.760317,-75.565009
1399,US17,UNION ST & 17TH ST,39.759995,-75.565765
1400,170B,17TH ST & BANCROFT PKWY,39.760783,-75.567748
1401,17WW,17TH ST & WOODLAWN AVE,39.761201,-75.56923
1402,17WR,17TH ST & RIVERVIEW AVE,39.762048,-75.570958
1403,17WG,17TH ST & GREENHILL AVE,39.762744,-75.57281
1405,17WM,17TH ST & MT SALEM LN,39.763795,-75.575358
1406,17WT,17TH ST & TOWER RD,39.76438,-75.576666
1408,KNWE,KENNETT PK & OP WESTOVER RD,39.766019,-75.583301
1409,KNHO,KENNETT PK & OP HOPETON RD,39.767027,-75.584564
1410,K0BE,KENNETT PK & BRECKS LN,39.768378,-75.58637
1412,K0PE,KENNETT PK & OP CHRISTIANA CARE,39.770563,-75.589082
1414,KNRA,KENNETT PK & RAILROAD TRACKS,39.777967,-75.597423
1417,K0BO,KENNETT PK & OP BRK VALLEY RD,39.781415,-75.600078
1418,KNSU,KENNETT PK & SUNNYSIDE RD,39.785146,-75.602133
1419,KNKI,KENNETT PK & KIRK RD,39.789285,-75.603996
1420,KNWI,KENNETT PK & WILM COUNTRY CLB,39.795505,-75.607093
1421,KNNA,KENNETT PK & OP NAT HISTORY M,39.798699,-75.608608
1423,KNLO,KENNETT PK & OP LOWER PRES CH,39.805582,-75.611994
1424,KNPY,KENNETT PK & PYLES FORD RD,39.809321,-75.613348
1425,KNSO,KENNETT PK & OP SOMERO LN,39.813278,-75.614313
1426,KNSW,KENNETT PK & OP SWALLOW HOLLW,39.816301,-75.615062
1427,KNCE,KENNETT PK & CENTER MTG RD,39.818876,-75.615661
1429,KNTW,KENNETT PK & TWADDELL MILL RD,39.821226,-75.616416
1441,KSLO,KENNETT PK & LOWER BR PRES CH,39.804406,-75.611626
1443,KSNA,KENNETT PK & NAT HISTORY MUSM,39.79846,-75.608682
1444,KSCO,KENNETT PK & COUNTRY HOUSE,39.795614,-75.607315
1445,KSCA,KENNETT PK & CAMPBELL RD,39.78851,-75.603801
1446,KSSU,KENNETT PK & OP SUNNYSIDE RD,39.785361,-75.602367
1447,KSBR,KENNETT PK & BROOK VALLEY RD,39.78209,-75.600778
1450,KSRA,KENNETT PK & RAILROAD TRACKS,39.777619,-75.59736
1452,KSPR,KENNETT PK & PRESIDENTIAL DR,39.774603,-75.594786
1453,KSHO,KENNETT PK & CHRISTIANA CARE,39.76936,-75.588059
1455,KSDU,KENNETT PK & DUPONT RD PNR,39.767901,-75.586112
1456,K1HO,KENNETT PK & HOPETON RD,39.766901,-75.584747
1457,KSWE,KENNETT PK & WESTOVER RD,39.765895,-75.583427
1459,RN19,RISING SUN LN & 19TH ST,39.76621,-75.577955
1460,19ET,19TH ST & TOWER ST,39.765595,-75.575797
1461,19ES,19TH ST & MT SALEM LN,39.765063,-75.574557
1463,DEGR,DELAWARE AVE & GREENHILL AVE,39.764528,-75.571771
1464,DERI,DELAWARE AVE & RIVERVIEW RD,39.763816,-75.57006
1465,D1WO,DELAWARE AVE & WOODLAWN AVE,39.763086,-75.568269
1466,D1BA,DELAWARE AVE & BANCROFT PKWY,39.762155,-75.56716
1468,DEUN,DELAWARE AVE & UNION ST,39.760587,-75.56545
1469,D1LI,DELAWARE AVE & LINCOLN ST,39.759839,-75.564594
1470,DESC,DELAWARE AVE & SCOTT ST,39.758936,-75.563589
1471,DEDU,DELAWARE AVE & DUPONT ST,39.758091,-75.562675
1473,D1BR,DELAWARE AVE & BROOM ST,39.755415,-75.559731
1474,DEFR,DELAWARE AVE & FRANKLIN ST,39.754285,-75.558377
1476,WE17,WASHINGTON ST & 17TH ST,39.753406,-75.546447
1477,WE18,WASHINGTON ST & 18TH ST,39.753938,-75.545428
1479,WE21,WASHINGTON ST & 21ST ST,39.754997,-75.543041
1481,WECO,WASHINGTON ST & CONCORD AVE,39.755663,-75.541557
1482,WE24,WASHINGTON ST & 24TH ST,39.75638,-75.539958
1484,WE26,WASHINGTON ST & 26TH ST,39.757202,-75.538117
1486,WE28,WASHINGTON ST & 28TH ST,39.758011,-75.536294
1488,WE30,WASHINGTON ST & 30TH ST,39.758966,-75.534142
1490,WE32,WASHINGTON ST & OP 32ND ST,39.759892,-75.532003
1493,WE36,WASHINGTON ST & 36TH ST,39.761546,-75.529415
1495,WE38,WASHINGTON ST & 38TH ST,39.762618,-75.527106
1496,L0TA,LEA BLVD & OP TATNALL ST,39.762929,-75.521584
1497,WELE,WASHINGTON ST & LEA BLVD,39.764339,-75.52324
1498,WEHA,WASHINGTON ST & HAWTHORNE DR,39.765821,-75.521237
1499,WEDR,WASHINGTON ST & DRYDEN ST,39.766993,-75.520233
1500,WERO,WASHINGTON ST & ROCKWOOD RD,39.767932,-75.519687
1501,WESH,WASHINGTON ST & SHIPLEY RD,39.771436,-75.516855
1504,WEWY,WASHINGTON ST & WYNDHAM RD,39.773454,-75.510972
1505,W0HA,WASHINGTON ST & HANOVER RD,39.773643,-75.509671
1507,MNFA,MARSH RD OP FAITH PRES CH,39.782001,-75.506103
1508,MNRO,MARSH RD & ROWLAND PARK BVD,39.783515,-75.505951
1511,MNCR,MARSH RD & CREST RD,39.787493,-75.505761
1512,MNBE,MARSH RD & OP BETTE RD,39.791638,-75.505553
1513,MNNO,MARSH RD & NORTHWOOD RD,39.792564,-75.505507
1514,MNWI,MARSH RD & OP WEBSTER DR,39.794874,-75.505329
1515,MNMA,MARSH RD & OP MAYFIELD RD,39.798533,-75.505159
1516,M0GR,MARSH RD & OP GRAY SH CTR,39.800543,-75.505072
1517,MNSI,MARSH RD & SILVERSIDE RD,39.802898,-75.504344
1518,MNPL,MARSH RD & PLAZA III,39.805731,-75.501735
1519,M0OL,MARSH RD & OLD ORCHARD RD,39.809527,-75.498192
1520,MNDU,MARSH RD & DURBORAW RD,39.810798,-75.496372
1521,MNHA,MARSH RD & HARVEY RD,39.812415,-75.493675
1522,HEHI,HARVEY RD & HILLSIDE RD,39.811932,-75.491313
1523,H0LI,HARVEY RD & LITTLE LN,39.811445,-75.489581
1524,HEOR,HARVEY RD & ORLEANS RD,39.811097,-75.488407
1525,HESW,HARVEY RD & OP THE SWEEP,39.809937,-75.487314
1526,HELO,HARVEY RD & OP LORELEY LN,39.808023,-75.485621
1528,HEMI,HARVEY RD & MILLERS RD,39.807064,-75.484517
1529,VSWI,VEALE RD & WILLOW WAY,39.804804,-75.488259
1531,VSSU,VEALE RD & SUNSET LN,39.805675,-75.485659
1532,VSHI,VEALE RD & OP HILTON RD,39.80342,-75.495555
1534,V0SU,VEALE RD & SUTTON PL,39.802462,-75.498284
1535,VSWO,VEALE RD & WOODBROOK CIR,39.801693,-75.500501
1536,MSMA,MARSH RD @ MAYFIELD RD,39.79913,-75.505354
1537,MSWE,MARSH RD & WEBSTER DR,39.794701,-75.505568
1539,MSBE,MARSH RD & BETTE RD,39.791803,-75.505686
1540,MSCR,MARSH RD & CREST RD,39.787879,-75.505871
1543,MSRO,MARSH RD & ROWLAND PARK BVD,39.783925,-75.506076
1544,MSFA,MARSH RD & FAITH PRES CHURCH,39.782377,-75.506226
1545,WWBR,WASHINGTON ST & BRIGHTON RD,39.773799,-75.508438
1547,WWWY,WASHINGTON ST & OP WYNDHAM RD,39.773772,-75.510574
1549,WWCA,WASHINGTON ST & CARR RD,39.772744,-75.515131
1550,WWSH,WASHINGTON ST & SHIPLEY RD,39.771011,-75.51771
1551,WWMI,WASHINGTON ST & MILTON DR,39.767212,-75.520443
1552,WWHA,WASHINGTON ST & HAWTHORNE DR,39.765753,-75.52171
1554,WW38,WASHINGTON ST & 38TH ST,39.762818,-75.526956
1556,WW36,WASHINGTON ST & 36TH ST,39.761766,-75.529266
1558,WW34,WASHINGTON ST & 34TH ST,39.760845,-75.530595
1560,WW32,WASHINGTON ST & 32ND ST,39.759969,-75.532138
1562,WW30,WASHINGTON ST & 30TH ST,39.759191,-75.53396
1564,WW28,WASHINGTON ST & 28TH ST,39.758219,-75.536099
1566,WW26,WASHINGTON ST & 26TH ST,39.757389,-75.537991
1567,WW24,WASHINGTON ST & 24TH ST,39.756564,-75.539827
1568,WWCO,WASHINGTON ST & CONCORD AVE,39.755962,-75.5411
1570,WW21,WASHINGTON ST & 21ST ST,39.755199,-75.542863
1571,WW20,WASHINGTON ST & 20TH ST,39.754717,-75.543941
1573,WW18,WASHINGTON ST & 18TH ST,39.75398,-75.545596
1574,WW17,WASHINGTON ST & 17TH ST,39.753499,-75.54664
1577,BN19,BAYNARD BLVD & 19TH ST,39.755503,-75.545983
1578,BN20,BAYNARD BLVD & 20TH ST,39.756208,-75.545506
1580,BN22,BAYNARD BLVD & 22ND ST,39.757863,-75.544444
1581,BN23,BAYNARD BLVD & 23RD ST,39.759123,-75.543562
1582,BNVA,BAYNARD BLVD & VAN BUREN ST,39.760369,-75.5427
1583,BN26,BAYNARD BLVD & 26TH ST,39.76179,-75.541762
1584,BN28,BAYNARD BLVD & 28TH ST,39.763485,-75.540615
1585,BNMI,BAYNARD BLVD & MILLER RD,39.764202,-75.540105
1586,ME30,MILLER RD & 30TH ST,39.765181,-75.538247
1587,ME32,MILLER RD & 32ND ST,39.766249,-75.536736
1588,ME34,MILLER RD & 34TH ST,39.766684,-75.536037
1590,FE39,FRANKLIN ST & 39TH ST,39.767628,-75.529853
1591,LSCO,LEA BLVD & OP COVERLY RD,39.767369,-75.528297
1592,LSMO,LEA BLVD & MONROE ST,39.766577,-75.527043
1593,MW39,MONROE ST & 39TH ST,39.765698,-75.528024
1594,MW37,MONROE ST & 37TH ST,39.764721,-75.530296
1595,MW35,MONROE ST OP 35TH ST,39.763455,-75.53271
1596,VW32,VAN BUREN ST & 32ND ST,39.763537,-75.534788
1597,VW30,VAN BUREN ST & 30TH ST,39.762726,-75.536606
1598,VW28,VAN BUREN ST & 28TH ST,39.761777,-75.538736
1599,VW26,VAN BUREN ST & 26TH ST,39.760919,-75.540688
1600,VWCO,VAN BUREN ST & CONCORD AVE,39.760355,-75.541821
1601,VWBA,VAN BUREN ST & BAYNARD BLVD,39.760216,-75.542642
1602,BS23,BAYNARD BLVD & 23RD ST,39.759981,-75.543209
1603,BS22,BAYNARD BLVD & 22ND ST,39.758733,-75.543993
1604,BS21,BAYNARD BLVD & 21ST ST,39.757849,-75.544627
1605,BS20,BAYNARD BLVD & 20TH ST,39.756559,-75.545528
1606,H0MA,HARVEY RD & MADISON AVE,39.797626,-75.473842
1607,HEWA,HARVEY RD & WASHINGTON AVE,39.795099,-75.469697
1609,DWUL,DARLEY RD & ULIN RD,39.81497,-75.472439
1610,DWDA,DARLEY RD & DARLEY WOODS RD,39.815886,-75.476059
1611,DWRA,DARLEY RD & OP RAVINE AVE,39.817234,-75.478315
1612,DWCH,DARLEY RD & OP CHESTNUT AVE,39.818659,-75.480533
1614,N0PI,NAAMANS RD & OP PIN OAK DR,39.821259,-75.480215
1615,NEMA,NAAMANS RD & MARILYN DR,39.820841,-75.477972
